,csvfile_items,csvfile_raters,csvfile_triplets,seed,batch_size,reg_type,max_iter,lr,test_rater,max_workers,verbose,device,num_dims,fit_items,fit_raters,fit_sequence,force_positive,distance,config_path,output_folder,state_dict_path,valid_loss,valid_accuracy,test_loss,test_accuracy,lambda_item,lambda_rater,fold,variables_item,variables_rater
42,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_42.pth,0.8835474409555134,0.6132127192982456,0.8878010385914853,0.614172149122807,0.01,0.1,5_0,,
43,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_43.pth,0.8835474409555134,0.6132127192982456,0.8878010385914853,0.614172149122807,0.03162,0.1,5_0,,
44,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_44.pth,0.8835474409555134,0.6132127192982456,0.8878010385914853,0.614172149122807,0.1,0.1,5_0,,
45,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_45.pth,0.8835474409555134,0.6132127192982456,0.8878010385914853,0.614172149122807,0.3162,0.1,5_0,,
46,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_46.pth,0.8835474409555134,0.6132127192982456,0.8878010385914853,0.614172149122807,1.0,0.1,5_0,,
47,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_47.pth,0.8835474409555134,0.6132127192982456,0.8878010385914853,0.614172149122807,3.162,0.1,5_0,,
48,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_48.pth,0.8835474409555134,0.6132127192982456,0.8878010385914853,0.614172149122807,10.0,0.1,5_0,,
49,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_49.pth,0.8835474409555134,0.6132127192982456,0.8878010385914853,0.614172149122807,31.62,0.1,5_0,,
50,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_50.pth,0.8855545363928142,0.6133497807017544,0.8895475592529565,0.614172149122807,0.0,0.3162,5_0,,
51,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_51.pth,0.8855545363928142,0.6133497807017544,0.8895475592529565,0.614172149122807,0.003162,0.3162,5_0,,
52,data/triplets3ab_speakers.csv,data/triplets3ab_listeners.csv,data/triplets3ab_triplets.csv,123456,128,1,100,0.1,,36,False,cpu,8,True,True,True,softplus,dotproduct,configs/triplets3ab_crossval.cfg,configs/triplets3ab_crossval,configs/triplets3ab_crossval/model_state_0_0_0_0_52.pth,0.8855545363928142,0.6133497807017544,0.8895475592529565,0.614172149122807,0.01,0.3162,5_0,,
